ocm_id,ocm_uuid,ocm_title,ocm_latitude,ocm_longitude,ocm_operator,ocm_usage_cost,ocm_number_of_points,ocm_address_line1,ocm_town,ocm_postcode,ocm_plug_types,ocm_connection_count,ocm_max_power_kw,ocm_date_last_verified
191903,7E36B630-124C-40BB-A0D5-B4ACEDBEC1AC,"JOLT Charge Charging Station, Diagonal Rd & Finniss St Parking Lot",-35.01730838,138.5496564,(Unknown Operator),"0.00/kWh for 0.0-7.0 kWhs + 0.42/kWh after 7.0 kWhs + While parked, not charging: 5.00/hr after 15 mins",1.0,Diagonal Rd & 310 Finniss St,Marion,5043,CCS (Type 2); CHAdeMO,2,25.0,2022-03-06T12:40:00Z
191902,9D48BE6A-37B2-49A4-A183-12275FD06781,Shepparton Observation Tower,-36.38020636184123,145.40022900912237,Evie,$0.40 per kWh. Parking overstay charges may apply,2.0,"8 Fraser St, ",Shepparton ,3630,CCS (Type 2); CHAdeMO,2,50.0,2023-07-06T20:52:00Z
191901,46011CE2-0238-40BC-96B4-9B09A1068ACB,CTR Mooroopna,-36.394569210184976,145.35971328556263,Evie,$0.40 per kWh. Parking overstay charges may apply,2.0,"77 Midland Hwy,", Mooroopna ,3629,CCS (Type 2); CHAdeMO,2,50.0,2023-07-06T20:52:00Z
191900,E1C6D73C-57E8-41AD-A240-E951202EE7C5,CTR Whittlesea,-37.51050054135484,145.11840794982265,Evie,"0.40/kWh + While parked, not charging: 4.00/hr after 60 mins",1.0,74A Church St,Whittlesea,3757,CCS (Type 2); CHAdeMO,2,50.0,2023-07-06T20:52:00Z
191899,BD0EA296-9702-49DE-A9FA-1F05892C2594,Klemzig Community Hall,-34.87572488834278,138.63146894360875,,"Payment Required First 7kWh free, then $0.42 per kWh thereafter. One free 7kWh allowance per 24 hours. Jolt Electric Vehicle Charging app required to activate.",1.0,Kirby Avenue,Klemzig,5086,CCS (Type 2); CHAdeMO,2,25.0,2022-03-09T01:10:00Z
191898,E8730126-7315-4CD8-A310-07CC3A6396F0,North East Rd & Fosters Rd Parking Lot,-34.871001175731514,138.63722023174773,Jolt,"Payment Required First 7kWh free, then $0.40 per kWh thereafter. $5/hr idle time",1.0,North East Rd & Fosters Rd,Greenacres,5086,CCS (Type 2); CHAdeMO,2,25.0,2023-01-11T16:03:00Z
191897,6A713505-3697-478B-A9A3-752AE38B0437,Newton Road & Hambledon Road Parking Lot,-34.87927540158708,138.67345957548423,Jolt,,1.0,Newton Road & Hambledon Rd,Newton,5074,CCS (Type 2); CHAdeMO,2,25.0,2022-12-17T23:08:00Z
191896,37EF27DC-0218-4FDF-AA76-261A5517D85F,ARC Campbelltown,-34.88522639,138.6589639,Jolt,Payment Required Free 7kW every 24 hrs - pay $0.42 per kWh after 7kW. Need the JOLT app,1.0,531 Lower North East Rd,Campbelltown,5074,CCS (Type 2); CHAdeMO,2,25.0,2022-12-17T23:07:00Z
191895,535A3E8E-04B2-4108-B207-AEA4B7EC87BA,JOLT Charge Charging Station,-34.88844859,138.6729899,Jolt,"0.00/kWh for 0.0-7.0 kWhs + 0.42/kWh after 7.0 kWhs + While parked, not charging: 5.00/hr after 15 mins",1.0,139 Montacute Rd,Campbelltown ,5074,CCS (Type 2); CHAdeMO,2,25.0,2022-12-17T23:08:00Z
191894,2431548E-BC1B-4026-A18A-02DD05FBA3A4,Montacute Rd Parking Lot,-34.88767562172659,138.68894627441523,Jolt,Payment Required Free 7kW every 24 hrs - pay $0.44 per kWh after 7kW. Need the JOLT app,1.0,278-270 Montacute Rd,Rostrevor ,5073,CCS (Type 2); CHAdeMO,2,25.0,2022-12-17T23:44:00Z
191893,E22C5C40-0AFE-4304-9F32-4AC4DB3226ED,Tasco Caltex Tailem Bend Roadhouse,-35.24011,139.44043,Evie,65c per kWh energy consumed.,2.0,8786 Princes Hwy,Tailem Bend,5260,CCS (Type 2); CHAdeMO,2,350.0,2023-07-12T22:46:00Z
191892,2351AE17-D67A-4093-A35D-8FA842ADDCF8,Murray Bridge Marketplace,-35.120564441564056,139.27705518334403,Chargefox,$0.40/kWh (at all times),2.0,23 Mary Terrace,Murray Bridge,5253,CCS (Type 2); CHAdeMO,2,350.0,2023-07-13T06:21:00Z
191891,E44EA932-F80E-43CD-A8C2-89DCEE59117C,Nelson St Parking/Charging,-36.332766383204394,141.64971116860374,(Unknown Operator),Free,2.0,111 Nelson St,Nhill,3418,Type 2 (Socket Only),1,22.0,2022-03-06T12:42:00Z
191762,4CB4A3F3-B8B1-491E-91A3-41D71923F0E7,Tesla HPWC Destination Stations,-33.95063253619356,115.0753751366716,Tesla (Tesla-only charging),Free,3.0,Townview Terrace,Margaret River,6285,Type 2 (Tethered Connector) ,1,22.0,2022-02-27T13:03:00Z
191761,5B3D7401-E65B-4F18-BA94-5A006D2DF204,Margaret River Tesla Supercharger,-33.950608094573674,115.07535449708394,Tesla (including non-tesla),Supercharger rates,3.0,Townview Terrace,Margaret River,6285,CCS (Type 2),1,250.0,2023-10-09T01:48:00Z
191620,32C27CC7-B09B-4D45-94C8-F4089D844989,Muja Power Station,-33.445938982545556,116.30230838389622,(Unknown Operator),Free,2.0,Power Station Road,Muja,6225,Type 2 (Socket Only),2,22.0,2022-02-15T03:12:00Z
191467,4EF9D1E4-67F5-4052-8187-C5FE24B503C1,Woolworths Bomaderry,-34.84424980817623,150.5957047714145,Chargefox,FREE,4.0,160 Cambewarra Road,Bomaderry,2541,Type 2 (Socket Only),2,4.8,2023-07-13T10:45:00Z
191394,8AD972DA-166C-46AD-BB3B-5C46BF652BA3,NRMA Olympic Park,-33.84605079570373,151.06985459321334,NRMA,Free,1.0,9 Murray Rose Ave,Sydney Olympic Park,2127,CCS (Type 2); CHAdeMO,2,50.0,2022-02-09T13:05:00Z
191289,D6083CA0-67B7-42F0-9BFE-FF9796950D68,Alford Street Carkpark,-26.539845251946076,151.8401208694786,Chargefox,,1.0,8-10 Alford Street,Kingaroy,,CCS (Type 2); CHAdeMO,2,50.0,2023-07-29T10:23:00Z
191280,377D67EB-DE94-4731-857C-A637F394774C,Tesla Supercharger South Village,-34.033063649505685,151.07388271966875,Tesla (Tesla-only charging),$0.52/kWh,6.0,Princes Highway,Kirrawee,2232,CCS (Type 2),1,250.0,2022-02-02T13:08:00Z
191204,B7D80A44-F414-47A1-B943-AD53FCAE2307,Kay Brothers Winery,-35.183475,138.562114,(Unknown Operator),,1.0,57 Kays Road,McLaren Vale,5171,Three Phase 5-Pin (AS/NZ 3123); Type 2 (Socket Only); Type I (AS 3112),3,22.0,2022-02-05T11:40:00Z
191183,C2DC7386-8717-4E2F-B597-871DA2F12F13,NRMA Bega,-36.672816817377345,149.843298364681,NRMA,$0.74/kWh,1.0,Church Street Carpark,Bega,,CCS (Type 2),1,50.0,2026-07-15T00:58:00Z
191177,4FCE35F8-76E2-44E5-897F-7E544E44F076,Stewart Street Carpark [NRMA],-34.42839437417402,150.9002218527666,NRMA,FREE,2.0,17 Stewart Street,Wollongong,2500,CCS (Type 2); CHAdeMO,3,150.0,2023-02-20T17:51:00Z
191165,6ABB5800-E878-4A7D-9CE4-66E022A07979,Evie Lane Cove,-33.81396420883535,151.16927647670855,Evie,$0.40/kWh,2.0,2 Rosenthal Ave,Lane Cove,,CCS (Type 2); CHAdeMO,4,50.0,2023-07-15T12:03:00Z
191164,9F162C92-CD5E-41C2-8D62-84576C160CC3,Evie Mosman,-33.82544433087931,151.24146564876457,Evie,$0.40/kWh,1.0,6 Myahgah Road,Mosman,,CCS (Type 2); CHAdeMO,2,50.0,2023-07-16T22:01:00Z
191163,DBD911CB-4DE9-434C-BCD4-65567B4AF66A,"Evie Caddens Corner, Kingswood. ",-33.76884540471722,150.73565759781445,Evie,DC $0.40/kWh AC $0.35/kWh,2.0,82a O’Connell Street,Kinswoid,,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-15T13:55:00Z
191162,F12A7D62-5381-4C6A-B389-055D0F62FE57,Coles Schofields,-33.706161447313946,150.87557080542024,Evie,$0.40/kWh,2.0,227 Railway Rerrace,Schofields,,CCS (Type 2); CHAdeMO,4,50.0,2023-07-15T11:54:00Z
191161,16EA8B82-560C-41F7-A60C-68B7CCA91281,Evie Cabramatta,-33.89880022738458,150.91994378105392,Evie,$0.40/kWh,2.0,Hungry Jacks,Cabramatta,,CCS (Type 2); CHAdeMO,4,50.0,2023-07-15T14:01:00Z
191160,114627E2-61FA-413C-A320-8295201735FC,Bankstown [Evie],-33.93201456375411,151.03015532131081,Evie,$0.40/kWh,2.0,9-49 Chapel Road,Bankstown,,CCS (Type 2); CHAdeMO,4,50.0,2023-07-16T12:30:00Z
191128,DE5B463C-6F9D-4798-BAD0-3C6509B6DE2C,Devonport Supercharger,-41.17996296543798,146.36733778871076,Tesla (Tesla-only charging),$0.52/kWh,3.0,11A Esplanade,Devonport,7301,CCS (Type 2),1,250.0,2022-01-19T23:15:00Z
191127,71DC6CFF-E296-4BF6-9E58-C557CF426D30,Evie Networks - Westbury,-41.52579826718715,146.845108555965,Evie,60c/kWh,2.0,37 Meander Valley Rd,Westbury,7303,CCS (Type 2); CHAdeMO,2,350.0,2023-07-10T02:38:00Z
191063,E2013B53-7BD1-4D15-88C1-A60EC6966455,Caiguna - WA EV Network,-32.270905524317335,125.48817309652998,(Business Owner at Location),,1.0,Highway 1,Caiguna,6443,CCS (Type 2); Type 2 (Socket Only),2,30.0,2026-01-01T05:24:00Z
191062,3ED2D6CD-A1BB-4284-9A25-6E7F7C0A33A0,Audi Centre Sydney ,-33.906943843362484,151.2131655272031,Chargefox,$0.70/kWh,1.0,895 South Dowling Street,Zetland,2017,CCS (Type 2),1,165.0,2023-07-13T10:51:00Z
191055,4DF6F6DB-8FE4-496D-BF9B-946E40341E6C,Collingwood Library,-37.80446562888998,144.99324369474311,Evie,$0.40/kWh,2.0,13 Stanton St,Abbotsford,3067,CCS (Type 2); CHAdeMO,4,50.0,2023-07-10T02:38:00Z
191052,A5E5AE46-2399-4519-B27A-CD9D4F1F54AE,Woolworths Kireawee,-34.03429800987962,151.0734299224497,Chargefox,FREE,4.0,28-34 Flora Street,Kirrawee,2232,Type 2 (Socket Only),2,22.0,2023-07-13T10:55:00Z
191051,B1C347C6-4DA2-42FF-BB0D-987E041D41A9,McDonalds Southern River ,-32.10072552959724,115.96427117228632,Chargefox,$0.20 per kWh,1.0,Southern River Road ,Southern River ,6110,CCS (Type 2); CHAdeMO,2,24.0,2022-08-12T12:36:00Z
190915,92349089-07EC-4A22-BB19-A97C0C9637F1,NRMA Jerilderie,-35.3544948219656,145.72500535480856,NRMA,FREE,1.0,Powell Street,Jerilderie,2716,CCS (Type 2); CHAdeMO,2,50.0,2022-01-04T11:52:00Z
190904,B505D306-56BF-4E29-8759-000B2EB49451,CTR Echuca [Evie],-36.127317,144.748147,Evie,$0.40,1.0,438 High Street,Echuca,3564,CCS (Type 2); CHAdeMO,4,50.0,2023-07-06T20:52:00Z
190893,6BF19D16-106D-484F-B509-EC1AF8043CF1,Cann River [Evie],-37.565838504942874,149.15095912208483,Evie,$0.40,1.0,Monaro Highway,Cann River,3890,CCS (Type 2); CHAdeMO,2,50.0,2022-01-01T11:01:00Z
190875,8C3BC721-A266-4AEA-945C-7D571D06FC6D,Kensington [Jolt],-33.907070570863254,151.22409119211284,Jolt,$0.00/kWh up to 7 kWh then $0.40/kWh,1.0,110 Anzac Pde,Kensington,2033,CCS (Type 2); CHAdeMO,2,25.0,2023-07-13T10:53:00Z
190861,3AA09554-3631-4617-ACF4-4D21B98BA932,Snowy River Ave Car Park,-36.41589877494651,148.61978170531108,NRMA,$0.64/kWh,2.0,3 Snowy River Ave,Jindabyne,2627,CCS (Type 2); CHAdeMO,2,50.0,2026-07-15T01:28:00Z
190845,4E90B85F-13D3-4A34-815A-A0FB0B418694,Karringup Center,-31.877115379032254,115.77668949000957,Tesla (Tesla-only charging),Free,2.0,,Karringup,,Type 2 (Socket Only),2,22.0,2021-12-28T03:50:00Z
190809,9E85760D-D71D-4D71-81EC-34813DB87CA4,Tailem Bend Supercharger,-35.304008524281684,139.5011617693483,Tesla (including non-tesla),$0.52/kWh,6.0,543 Dukes Hwy,Tailem Bend,5260,CCS (Type 2),1,250.0,2023-08-30T06:13:00Z
190790,5B6FD8B8-D015-4BA5-99D9-83D07E68EFF1,Bru4U Geelong ,-38.1722195376013,144.36787923669385,(Unknown Operator),free,1.0,4/100 Barwon Terrace,Geelong,3220,Type 2 (Tethered Connector) ,1,22.0,2022-09-04T10:26:00Z
190757,7622FC1C-073B-4B78-AEDF-35A38303AD59,Mona Vale [JOLT],-33.67606087720165,151.30325795651265,Jolt,$0.00/kWh up to 7 kWh then $0.46/kWh,1.0,2 Bungan St,Mona Vale,2103,CCS (Type 2); CHAdeMO,2,25.0,2023-02-11T08:43:00Z
190706,F6B6BFE7-9484-474D-B152-E4F10989A35A,Dan Murphy's,-35.709931,150.17774,Evie,50c per kWh energy consumed.,1.0,51 Orient Street,Batemans Bay,2536,CCS (Type 2); CHAdeMO,2,50.0,2023-07-12T22:38:00Z
190683,38C0ABB5-58CD-42D1-946F-78C5A499FA6C,Walgett [NRMA],-30.02045011043731,148.11600190575848,NRMA,FREE,1.0,26 Neilly Street,Walgett,2832,CCS (Type 2); CHAdeMO,2,50.0,2021-12-17T04:13:00Z
190682,2AA67D53-4325-45DD-A591-149698E1C2C3,Brewarrina [NRMA],-29.960445999997674,146.85742999998627,NRMA,Currently free but will be fee at some point.,1.0,50 Bathurst Street,Brewarrina,2839,CCS (Type 2); CHAdeMO,2,50.0,2021-12-17T04:02:00Z
190681,7608FBE1-4576-4A9D-959E-3F86960034CE,Bourke [NRMA],-30.088249,145.93511,NRMA,"Free currently, join NRMA as a thank you.",1.0,15 Mitchell St,Bourke,2840,CCS (Type 2); CHAdeMO,2,50.0,2021-12-17T03:45:00Z
190680,999CDD23-9168-4000-A1DB-9D8ABD040D53,Nyngan [NRMA],-31.564631000004198,147.1969360000096,NRMA,Currently free but will be fee at some point for non NRMA Members,1.0,18 Cobar Street,Nyngan,2825,CCS (Type 2); CHAdeMO,2,50.0,2022-12-23T23:20:00Z
190679,0471530C-A6D4-4CEF-BA91-30B7B775EAFC,Cobar [NRMA],-31.49883300000129,145.83757000000242,NRMA,FREE,1.0,3 Broomfield Street,Cobar,2835,CCS (Type 2); CHAdeMO,2,50.0,2022-01-08T10:59:00Z
190678,7945B630-A8D8-450D-A202-45913C7C68FE,Wilcannia [NRMA],-31.55748024734784,143.38590809166777,NRMA,,1.0,1-7 Ross St,Wilcannia,2836,CCS (Type 2); CHAdeMO,2,75.0,2022-05-04T03:08:00Z
190677,5B44CABB-5A6B-4040-A9A0-AAECD9764FFE,Broken Hill [NRMA],-31.959754641960238,141.45961530379066,NRMA,,1.0,51 Bromide St,Broken Hill,2880,CCS (Type 2); CHAdeMO,2,50.0,2021-12-17T03:14:00Z
190676,ABF70EFC-F216-4CF4-9077-A83CA1DA3A54,Mildura [NRMA],-34.188998,142.162212,NRMA,,4.0,100 Orange Avenue,Mildura,2739,CCS (Type 2); CHAdeMO,2,150.0,2024-11-12T00:54:00Z
190675,C747D755-3C6A-46CE-B316-0B1ACE006BC9,Berri [NRMA],-34.285689864254955,140.60355285882747,NRMA,FREE,1.0,Gilbert Street,Berri,5343,CCS (Type 2); CHAdeMO,2,50.0,2022-04-18T10:14:00Z
190674,52268C5B-9050-409A-877B-797913306311,Tanunda [NRMA],-34.5246854548199,138.95804140891113,NRMA,FREE,1.0,3 John Street,Tanunda,SA 5352,CCS (Type 2); CHAdeMO,2,50.0,2022-05-14T04:57:00Z
190671,76A263AA-7BA6-4FF1-BAA5-973EE9A599E9,Balranald [NRMA],-34.639493379894546,143.56448828860727,NRMA,FREE,1.0,89 Market Street,Balranald,2715,CCS (Type 2); CHAdeMO,2,50.0,2021-12-17T02:52:00Z
190670,B0E9346F-9AE2-4F6D-B032-907BF0FB7D83,Hay [NRMA],-34.50867857950999,144.84290661775623,NRMA,Currently free but will be fee at some point.,1.0,134 Lachlan St,Hay,2711,CCS (Type 2); CHAdeMO,2,50.0,2021-12-17T02:59:00Z
190669,43084CF8-2B51-42B9-9AA0-69AD762625C8,West Wyalong [NRMA],-33.92362578966908,147.2036629768271,NRMA,$0.74/kWh,4.0,"13-15 Shire St, West Wyalong NSW 2671",West Wyalong,2671,CCS (Type 2); CHAdeMO,3,180.0,2026-07-15T02:13:00Z
190668,82909336-0D96-433D-8E7F-044243964000,Temora Council Chambers,-34.44602848720433,147.534391219815,NRMA,$0.74/kWh,2.0,Little Hoskins Street,Temora,2666,CCS (Type 2),1,50.0,2026-07-15T02:08:00Z
190620,6BBA8B22-7167-404A-A33A-F8FEDD18D0E4,RAC Esperance Holiday Park,-33.846123629542156,121.901810358881,Chargefox,$0.45,2.0,Goldfields Road ,Esperance ,6450,Type 2 (Socket Only),1,22.0,2022-09-08T12:31:00Z
190502,64BD14BE-C230-49E4-BDEF-973C0A1F9614,Silos estate,-34.80770297678462,150.63696170662024,(Unknown Operator),,2.0,Princes Highway,Jaspers Brush,2535,Type 2 (Tethered Connector) ,1,22.0,2021-12-11T10:09:00Z
190500,DC96BF1C-C609-4AA3-83F5-5D01296AB4DA,Cross Street Carpark [NRMA],-35.10849079265241,147.37380421671998,NRMA,$0.66/KWh,1.0,8 Cross Street,Wagga Wagga,NSW,CCS (Type 2); CHAdeMO,2,50.0,2024-11-12T12:09:00Z
190498,1D369C6E-022B-4272-82D8-AF30B6074FBA,Bailey's Garage,-34.78231983827835,149.26678626597408,(Unknown Operator),Free,1.0,86-88 Yass Street,Gunning,2581,Type 2 (Socket Only); Type I (AS 3112),2,7.2,2021-12-11T10:09:00Z
190492,87A24A65-E352-436B-BC76-0C0C6486FE50,The lodge at Little Rock,-31.48695074092305,118.25987173215276,(Unknown Operator),,1.0,,Merredin,6415,Type 2 (Socket Only),1,7.0,2021-12-10T18:30:00Z
190487,1EB7A8CE-04DE-4FDD-9DB3-1D982CD25D11,BP Truckstop Merredin,-31.482755542949874,118.26874281054063,Chargefox,0.44,1.0,49 Great Eastern Highway,Merredin,6415,CCS (Type 2); CHAdeMO,2,24.0,2022-09-29T03:22:00Z
190474,6F6EECB4-3511-4039-87B2-D3C3A1D0A540,Millbrook Winery,-32.349268426066345,116.04988295662383,(Unknown Operator),,1.0,Millbrook Winery,Jarrahdale,6124,Three Phase 5-Pin (AS/NZ 3123); Type I (AS 3112),2,14.4,2021-12-09T05:04:00Z
190473,19E720B4-6D85-4EC1-BDCA-06492DD7E6D3,Narrogin Hotel,-32.93603653516006,117.16741450537256,(Unknown Operator),,1.0,Narrogin Hotel,Narrogin,6312,Three Phase 5-Pin (AS/NZ 3123); Type I (AS 3112),2,7.0,2021-12-09T04:41:00Z
190472,059BE15A-BA65-4F42-9C6A-2F4E335DCD69,Wagin Motel,-33.30772086650226,117.34616189953726,(Unknown Operator),Free,1.0,51 Tudhoe Street,Wagin,6315,Three Phase 5-Pin (AS/NZ 3123); Type 2 (Tethered Connector) ,2,11.0,2022-12-23T21:48:00Z
190471,E9E030B8-857E-4004-B154-196CB79098EA,The Lily Dutch Windmill - Stirling Range,-34.223273068915724,118.21594999488394,(Unknown Operator),Hourly rate,1.0,9793 Chester Pass Road,Amelup,6338,Tesla (Model S/X); Three Phase 5-Pin (AS/NZ 3123),3,22.0,2023-07-28T03:22:00Z
190470,5F4548DC-4DE7-47D3-8046-8722E5BF9A28,Treetop Walk Motel,-34.9755934090466,116.73493267275126,(Unknown Operator),$20,1.0,40-50 Nockolds Street,Walpole,6398,Three Phase 5-Pin (AS/NZ 3123),1,14.4,2021-12-09T04:16:00Z
190469,3806D0E4-42BC-4B37-BD42-79EA7FC984FF,Northcliffe Hotel Motel,-34.63065447771885,116.12378507568116,(Unknown Operator),,1.0,Northcliffe Hotel Motel,Northcliffe,6262,Tesla (Model S/X); Three Phase 5-Pin (AS/NZ 3123); Type I (AS 3112),3,11.0,2021-12-09T04:12:00Z
190468,971AEC6F-A7AC-4528-8DC4-6A8C98EDCD11,Best Western Pemberton,-34.44411440805307,116.03653827573595,(Unknown Operator),$20,1.0,Best Western Pemberton,Pemberton,6260,Three Phase 5-Pin (AS/NZ 3123),1,11.0,2021-12-09T04:03:00Z
190467,3FAD5B28-0116-4CB3-8CC8-B6648CD8F274,Stay Margaret River,-33.953751896279094,115.06007358112566,(Unknown Operator),$25 flat rate,1.0,78 Walcliffe Road,Margaret River,6285,Three Phase 5-Pin (AS/NZ 3123); Type I (AS 3112),2,22.0,2021-12-09T03:26:00Z
190466,6AF8EC8F-DA42-4FD0-919C-9473F741748D,Myalup Beach Caravan Park,-33.10288926692897,115.68908721055715,(Unknown Operator),$2 per hour,1.0,2 Myalup Beach Road,Myalup,6220,Tesla (Model S/X); Three Phase 5-Pin (AS/NZ 3123); Unknown,3,22.0,2021-12-09T03:16:00Z
190465,9443312C-B096-4918-89FA-99911680959D,State Library of Western Australia,-31.949165795484845,115.86050694534993,(Unknown Operator),http://www.cityofperthparking.com.au/state-library,1.0,Alexander Library Building,Northbridge,6003,Three Phase 5-Pin (AS/NZ 3123),1,22.0,2021-12-09T03:03:00Z
190464,5BA1F59D-42ED-46CD-A3F8-F35D97283A90,Perth Cultural Centre,-31.95054936969006,115.8601032721649,(Unknown Operator),http://www.cityofperthparking.com.au/cultural-centre,1.0,2 Roe Street,Perth,6000,Three Phase 5-Pin (AS/NZ 3123),1,22.0,2021-12-09T03:03:00Z
190463,02E04B70-26AD-4B25-991B-4551DE776D10,Perth Convention and Exhibition Centre,-31.95535657614961,115.8529214449357,(Unknown Operator),http://www.cityofperthparking.com.au/convention-centre,1.0,21 Mounts Bay Road,Perth,6000,Three Phase 5-Pin (AS/NZ 3123); Type 1 (J1772),2,22.0,2021-12-09T02:55:00Z
190462,889FD976-5F5A-40D8-AE35-CABA80F347CF,City of Perth Council-House,-31.956912110143783,115.86065464317664,(Unknown Operator),http://cityofperthparking.com.au/council-house,1.0,27-29 St Georges Terrace,Perth,6000,Three Phase 5-Pin (AS/NZ 3123),1,22.0,2021-12-09T02:37:00Z
190457,51968DFC-5422-4720-814A-2C1FAFF9C624,Mossman Gorge Centre,-16.47409220742763,145.34900965034046,(Unknown Operator),,2.0,Mossman Gorge Centre,Mossman Gorge Aboriginal Community,,Type 2 (Socket Only),1,7.0,2021-12-10T21:11:00Z
190456,D4AFF5A4-615D-48F4-9C49-82D4F7861871,Port Douglas QESH,-16.5267622520372,145.46290164900427,Queensland Electric Super Highway,$0.30,2.0,Wildlife Habitat Sanctuary,Port Douglas,4877,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:42:00Z
190455,2472D016-A4DC-4391-A433-1A45672F89D3,Cairns QESH,-16.920519243236583,145.77903299687227,Queensland Electric Super Highway,$0.30,2.0,Aqua Lagoon Carpark ,Cairns,4870,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:50:00Z
190454,BA1BCF08-8779-4EEE-9A13-E8BA5E2AEFAB,Innisfail QESH,-17.523530736436754,146.02679729814793,Queensland Electric Super Highway,$0.30,2.0,32 Glady Street,Innisfail,4860,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:21:00Z
190453,B97F094E-BFF8-48DC-9013-2762FC5201E9,Tully QESH,-17.9348995446898,145.92405904782356,Queensland Electric Super Highway,$0.30,1.0,Morris Street,Tully,4850,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:23:00Z
190452,22628236-EF4A-4264-BE58-1D8A676DAB94,Cardwell QESH,-18.262614406268767,146.02462137635962,Queensland Electric Super Highway,$0.30 per kWh ,2.0,Liverpool Street,Cardwell,4849,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:24:00Z
190451,DADC08C9-4259-49E6-9066-E74101B06A3D,PUMA /Evie,-19.319350027741095,146.8284609718744,Evie,,2.0,Edith Street,Townsville,,CCS (Type 2); CHAdeMO,2,350.0,2023-07-15T13:33:00Z
190450,FC2FB556-A589-416A-8ACF-448D86D9DA84,Townsville QESH,-19.323358513085054,146.7583755416913,Queensland Electric Super Highway,$0.30 per kWh ,2.0,JCU Visitor Parking (Short Term),Townsville,4811,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T12:42:00Z
190449,751C450F-CC0D-4819-B367-1DB2B52915D9,Ayr QESH,-19.573864927671323,147.40556577868756,Queensland Electric Super Highway,$0.30,2.0,Graham Street,Ayr,4807,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:26:00Z
190448,678C8E9F-383C-4760-98CB-0ACBD5FF4C88,Bowen QESH,-20.016753107666602,148.24891308162455,Queensland Electric Super Highway,$0.30,3.0,80 Santa Barbara Parade,Bowen,4805,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:27:00Z
190447,07033E14-9A73-4038-8DA4-8B01116F1238,Proserpine QESH,-20.402473679690317,148.58154883254292,Queensland Electric Super Highway,$0.30,1.0,Dobbins Lane,Proserpine,4800,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:30:00Z
190446,EA29A619-BC76-40BC-8FF8-179BC8AFFC3C,Mackay QESH,-21.139355499964623,149.18503710905475,Queensland Electric Super Highway,$0.30,3.0,1 Gregory Street,Mackay,4740,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:31:00Z
190445,600D1919-416F-42AF-8396-5B1C1BA78851,Carmila QESH,-21.908502802871126,149.41051205419296,Queensland Electric Super Highway,$0.30 per kWh ,2.0,8 Music Street,Carmila,4739,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:32:00Z
190444,46BB491C-8C2C-4D9C-BAFD-62FF5D360959,Marlborough QESH,-22.82792884592763,149.9324998642801,Queensland Electric Super Highway,$0.30 per kWh,3.0,Puma Marlborough,Marlborough,4705,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:33:00Z
190443,A4A96064-DCEA-429B-92C0-ECE00447B766,Project Ave Parking,-26.4086797421553,153.0461333645826,Evie,,1.0,Venture Drive,Tewantin,4566,CCS (Type 2); CHAdeMO,2,50.0,2023-07-17T06:49:00Z
190442,3E950374-3E6E-4FED-AC50-718162BB9A6E,Ikea North Lakes,-27.242998014121355,153.01465696410696,Queensland Electric Super Highway,$0.30/kWh,3.0,Westfield North Lakes Drive,North Lakes,4509,CCS (Type 2); CHAdeMO; Type 2 (Socket Only),3,50.0,2023-07-17T13:11:00Z
190417,24128241-19C4-4DEA-B9CE-4004A2CCBC34,Richmond Tavistock No. 3 [Jolt],-33.86602668667314,151.06443969723887,(Unknown Operator),"Free up to 7kWh, charges thereafter",1.0,19 Richmond Road,Sydney,2135,CCS (Type 2); CHAdeMO,2,25.0,2022-01-25T14:22:00Z
190410,4BD52C88-3A75-4261-9595-298C7A287E70,Yass Soldiers Club,-34.84180413059654,148.9128633229027,(Unknown Operator),FREE,1.0,86 Meehan St,Yass,2582,Type 2 (Tethered Connector) ,1,22.0,2022-02-09T13:09:00Z
